id,likes_count,from_id,from_name,message,created_time,type,link,story,comments_count,shares_count,love_count,haha_count,wow_count,sad_count,angry_count
540404695989874_1230793153617688,1265,5.40405E+14,AfD,"Es überrascht uns nicht: Insgesamt wird in der EU laut Experten viel mehr Geld umverteilt als offiziell beziffert. 

Um z.B. angemessen für Ausfallrisiken durch die EU-Hilfsprogramme entschädigt zu werden, müsste Deutschland eigentlich 92,9 Milliarden Euro erhalten, doch das passiert nicht. 

Die Kosten, den EURO-Raum zu erhalten, übersteigen seinen Nutzen inzwischen weit und überdehnen die europäischen Integrationsmöglichkeiten.

Schon mittelfristig sind die politisch-realen und gegen den Willen der Mehrheit der Bürger erzwungenen Dauertransfers keinesfalls durchzuhalten. 

Die #AfD setzt sich dafür ein, die deutsche Mitwirkung an der wirtschaftlich und rechtlich falschen Fortsetzung dieser „Rettungs“-Politik zu beenden und bei mangelnder Einsicht der Partnerstaaten aus dem EURO-Verbund auszutreten. Eine Bundesregierung mit AfD-Beteiligung muss das Recht in Anspruch nehmen, die Vereinbarungen über die EURO-Währungsunion zu kündigen und sich dabei auf den Fortfall der Geschäftsgrundlage bzw. Vertragsvereitelung zu berufen.

https://www.welt.de/wirtschaft/article158058746/Deutschland-verzichtet-auf-92-9-Milliarden-Euro.html",2016-09-13T12:00:01+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1230793153617688/?type=3,NA,284,852,5,22,31,65,665
540404695989874_1230986550265015,6140,5.40405E+14,AfD,"Zu der Forderung des luxemburgischen Außenministers Asselborn, Ungarn wegen dessen Flüchtlingspolitik aus der EU auszuschließen, erklärt der stellvertretende AfD-Vorsitzende Alexander Gauland:
 
„Die Äußerungen Asselborns sind grotesk. Dieser Mann vertritt einen Kleinstaat, der jahrelang auf Kosten seiner EU-Partner als Steueroase Kasse gemacht hat. Ausgerechnet er redet nun über europäische Werte. Das ist schon dreist. Zumal er Ungarn dafür kritisiert, dass es geltendes EU-Recht umsetzt. Sich an Gesetze und Verträge zu halten, scheint aber aus der Sicht einiger EU-Funktionäre nicht zu den europäischen Werten zu gehören.   
 
Ungarn leistet als eines der wenigen Länder in der Europa gewissenhaft  seinen vertragsgemäßen Beitrag zum Schutz der EU-Außengrenzen. Für diesen Verdienst hätte es eher den internationalen Karlspreis verdient, als sich die Schmähungen von selbstgerechten EU-Bürokraten anhören zu müssen.
 
Der Rückgang der illegalen Einwanderung nach Mitteleuropa ist nicht dem faden Deal Merkels mit Erdogan zu verdanken, sondern der Schließung der Balkanroute, gegen den Willen der Bundeskanzlerin. Es ist Ungarn und den Balkanstaaten hoch anzurechnen, dass sie sich von realitätsfernen deutschen und EU-Politikern dabei nicht beirren lassen.
 
Die verquere EU-Migrationspolitik, die von Politikern wie Merkel, Juncker, Schulz und auch Asselborn getragen wird, hat bereits die Briten dazu bewegt, der EU die kalte Schulter zu zeigen. Zumindest ein Jean Asselborn hat daraus offenbar gar nichts gelernt. Politiker wie er machen sich zu Totengräbern der ursprünglichen europäischen Idee.“",2016-09-14T06:45:00+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1230986550265015/?type=3,NA,439,1313,186,29,7,1,11
540404695989874_1231666216863715,1439,5.40405E+14,AfD,"Unser Spitzenkandidat für Berlin: Georg Pazderski.
Am Sonntag heißt es auch hier: Zeit für die #AfD! 
Gehen Sie wählen, ändern Sie nicht Ihre Meinung, verändern Sie die Politik.",2016-09-14T12:00:01+0000,link,https://youtu.be/E1SD_JRYJjM,NA,238,188,40,3,0,0,3
540404695989874_1232424280121242,5934,5.40405E+14,AfD,"Ex-SED-Juristin und Jetzt-ARD-Vorsitzende Karola Wille möchte, dass das öffentlich-rechtliche Rundfunksystem so bleibt wie es ist, denn: ""Bei der großen Mehrheit der Bevölkerung genieße der öffentlich-rechtliche Rundfunk großes Vertrauen."" Zitatende. 

Frau Wille erinnert dabei ein wenig an Pippi Langstrumpf - sie macht sich die Welt, wie sie ihr gefällt. Die Umfrage vom Februar diesen Jahres hat sie anscheinend erfolgreich verdrängt:

Knapp 70 Prozent der Deutschen forderten dabei eine Abschaffung der Rundfunkgebühren. Ein Viertel der Bevölkerung hält die Berichterstattung sogar für nicht neutral. Großes Vertrauen sieht anders aus, Frau Wille.

Die #AfD tritt für eine zeitgemäße Medienpolitik ein. Für uns heißt das: Rundfunkbeitrag abschaffen!

Die Zwangsfinanzierung ist umgehend abzuschaffen und in ein Bezahlfernsehen umzuwandeln. Eine Opt-Out-Regelung soll es den bisherigen Beitragszahlern ermöglichen, zu einem Stichtag ihren Bezug ganz oder teilweise zu kündigen. 

Der Empfang wird verschlüsselt bzw. passwortgeschützt, sodass nur noch freiwillige Zahler über einen Zugang verfügen. Der öffentlich-rechtliche Rundfunk wird so zu einem Bürgerrundfunk, welcher ausschließlich von seinen zahlenden Zuschauern und nicht mehr von der Politik abhängig ist. 

Dann kann Frau Wille auch gern alle Sendeanstalten behalten, sie müssen sich nur eben selbst finanzieren und dem Markt stellen

http://meedia.de/2016/09/14/ard-vorsitzende-wille-seehofer-vorstoss-fuer-fusion-mit-zdf-bedroht-meinungsvielfalt/
http://www.focus.de/kultur/medien/umfrage-zu-rundfunkgebuehren-grosse-mehrheit-der-deutschen-will-fuer-oeffentlich-rechtliche-nicht-mehr-zahlen_id_5300491.html",2016-09-15T07:17:57+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1232424280121242/?type=3,NA,464,1338,124,205,9,2,30
540404695989874_1232565193440484,4781,5.40405E+14,AfD,"Die Kanzlerin hatte mal wieder eine Idee. 

Jeder Flüchtling soll für 500 Euro die Fahrerlaubnis seines Heimatlandes in eine deutsche umschreiben lassen, ""um schneller in Arbeit zu kommen"". Finanziert wird’s mit einem Darlehen. 
Wenn nur jeder zweite Flüchtling das Angebot annimmt, kostet das schlappe 300 Millionen Euro. Fragt sich, wer das letztendlich blechen wird? Lustig wird’s bestimmt für die Polizei, wenn ein Darlehens-Verkehrsteilnehmer ohne Kenntnisse unserer Straßenverkehrsordnung in eine Kontrolle kommt.
Wie wär's, Frau Merkel: Noch einen Schnellkurs „Arabisch für Polizeibeamte“ anschieben … SIE schaffen das! 

Es wird höchste Zeit für Veränderungen! Zeit für #AfD.

http://www.deutschlandfunk.de/arbeitsmarkt-merkel-will-fluechtlinge-schneller-in-arbeit.447.de.html?drn%3Anews_id=656370",2016-09-15T12:02:50+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1232565193440484/?type=3,NA,2893,5661,11,1117,121,68,3515
540404695989874_1233153156715021,2281,5.40405E+14,AfD,"+ + + Zahl der ausreisepflichtigen abgelehnten Asylbewerber auf neuem Höchststand: 221.082 Personen.
Abgeschoben: 6% ! (Stand 30.06.2016 )+ + +

Wie sagte Frau Merkel? 
„Rückführung, Rückführung und nochmals Rückführung."" 
Doch wie man an unseren Zah",2016-09-16T06:48:31+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1233153156715021/?type=3,NA,671,2616,6,74,57,168,1733
540404695989874_1233308383366165,3047,5.40405E+14,AfD,"Verzweiflung pur bei der SPD.

Drei Tage vor der Abgeordnetenhaus-Wahl liegen in der Berliner SPD die Nerven blank. Schuld daran sind zum einen die Wähler, die der SPD in Scharen davon laufen. Nur jeder Fünfte möchte dem Regierenden Bürgermeister Michael Müller (SPD) die Stimme geben. Verantwortlich dafür, so Müller, sei vor allem die AfD, die er auf seinem Facebook Account in die Nähe von Nazis rückt.

In seiner Hetztirade nutzt der Spitzenmann der Berliner SPD jedes Klischee, um die AfD in die braune Ecke zu stellen. Wenn man das Geschreibsel von Michael Müller liest, könnte man den Eindruck haben, der Mann leide unter Verfolgungswahn. Überall in Berlin wimmelt es von Nazis. Braune Horden besetzen das Brandenburger Tor. Allein Michael Müller, ganz Supermann, stemmt sich gegen diese braune Welle, die Berlin zu ersticken droht.

In seiner Verwirrung vergisst Müller, dass viele bisherige SPD-Wähler am Wahlsonntag ihr Kreuzchen bei der AfD machen möchten, weil sie von den sozial-wirtschaftlichen Argumenten der AfD überzeugt sind. Doch es gibt auch Hoffnung: Am Ende steht sein verzweifelter Aufruf: „Berlin sollte jetzt ein ganz deutliches Zeichen in die Welt setzen“.
Liebe Wähler, wir bitten Euch, erfüllt Michael Müller diesen letzten Wunsch - und wählt ihn ab. Berlin wird es Euch danken.

Es wird höchste Zeit für Veränderungen! Zeit für #AfD.

http://www.tagesspiegel.de/berlin/afd-nazi-vergleich-vor-berlin-wahl-michael-muellers-gefaehrlicher-alarmismus/14553616.html",2016-09-16T12:00:01+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1233308383366165/?type=3,NA,862,1054,18,1003,21,5,95
540404695989874_1233443163352687,2775,5.40405E+14,AfD,"So verändert sich Deutschland

Bei ihrer Öffnung der deutschen Grenze für unkontrollierte Zuwanderung hatte Angela Merkel im Herbst 2015 gesagt: ""Deutschland wird sich verändern"". Nach einem Jahr nimmt die Merkelsche Vision immer mehr Gestalt an. In Bautzen gab es bürgerkriegsähnlichen Krawall zwischen Flüchtlingen, Rechtsextremen und Linksextremen. Auch Medienvertreter blieben nicht unbehelligt. Erst mit einem Aufgebot von 100 Beamten konnte die Polizei die Ordnung wiederherstellen.

Wie soll das weitergehen? Werden dann auch künftig Minarette das Stadtbild prägen?

Zeit für positive Veränderungen! Zeit für #AfD.

http://www.tagesspiegel.de/politik/bautzen-in-sachsen-nach-krawallen-mit-fluechtlingen-treffen-nazis-auf-antifa/14550148.html",2016-09-17T08:22:44+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1233443163352687/?type=3,NA,533,737,9,12,15,167,460
540404695989874_1234235479940122,5409,5.40405E+14,AfD,"++++ Berlin-Wahl Aufruf ++++

Heute ist für alle Berliner DER Wahl-Tag. 

Es wird Zeit, dass die etablierten Parteien die Quittung für ihr völliges Versagen bekommen. Schluss mit dem Milliarden verschwendendem BER-Desaster, unkontrollierbar gewordener",2016-09-17T17:25:39+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1234235479940122/?type=3,NA,351,1099,144,94,5,0,12
540404695989874_1234349659928704,464,5.40405E+14,AfD,"So sieht das Auto von Frauke Petry nach dem mutmaßlichen Brandanschlag aus. Wahrscheinlich wurde ein Brandsatz auf den Rädern deponiert, der Reifen platzte (habe ich selbst gegen 1 Uhr gehört), danach gab es einen Brand im Motorraum, der wohl den Innenraum so erhitzte, dass er die Inneneinrichtung schmelzen ließ.

Das Auto stand dort gerade 24h und befand sich in einem technisch einwandfreien Zustand.",2016-09-17T17:49:30+0000,photo,https://www.facebook.com/Dr.Frauke.Petry/photos/a.782724038446912.1073741828.782456275140355/1217118871674091/?type=3,AfD shared Dr. Frauke Petry's post.,794,2,15,44,32,272,1523
540404695989874_1234871806543156,4066,5.40405E+14,AfD,"*** Wahlen in Berlin ***

Liebe Berliner,

noch unentschlossen? Soll alles etwa so weitergehen wie bisher?

Ganz Deutschland schaut und setzt auf Euch. 
Macht euer Kreuz an der richtigen Stelle, wählt #AfD und zeigt damit, 
was ihr von der bisherigen Politik der Etablierten haltet.

Jetzt ist die Zeit für Veränderung. Heute AfD wählen!",2016-09-18T09:24:49+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1234871806543156/?type=3,NA,473,606,118,2,7,3,18
540404695989874_1235164433180560,6047,5.40405E+14,AfD,"AfD mit beachtlichem Start in Berlin. AfD wirkt.

Frischer Wind nach erster Hochrechnung in Berlin mit einer Stärke von zunächst 11,7%.

Erneut eine Ohrfeige für die Politik der Etablierten. 

Die Alternative für Deutschland ist nun in den Landesparlamenten von Sachsen, Brandenburg, Thüringen, Hamburg, Bremen, Sachsen-Anhalt, Baden-Württemberg, Rheinland-Pfalz, Mecklenburg-Vorpommern und Berlin vertreten.

Wir danken all unseren Wählern für Ihr Vertrauen!

Doch wir haben die etablierten Parteien und ihren ganzen Apparat, die öffentlich-rechtlichen Rundfunksender, Lobbyverbände und Institutionen sowie den Zeitgeist gegen uns. Daher ist unsere junge Partei mehr denn je auf Unterstützung angewiesen, sei es durch Ihre Mitgliedschaft oder Ihre Spende.
https://www.alternativefuer.de/mitwirken/beitreten/

Zeit für Veränderung. Zeit für #AfD",2016-09-18T16:19:39+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1235164433180560/?type=3,NA,1365,470,238,23,24,116,47
540404695989874_1235700773126926,9862,5.40405E+14,AfD,"Fulminanter Wahlsieg der AfD in Berlin.

Nun ist es amtlich. Mit offiziellem Endergebnis von 14,2 % zieht die AfD ins Berliner Abgeordnetenhaus ein und ist der eigentliche Sieger dieser Wahl. Im traditionell eher linksorientierten Berlin ist das ein ganz besonderer Erfolg. Das stimmt auch für einen bundesweiten Wahlerfolg mehr als optimistisch. 

Das Ergebnis zeigt, wie unzufrieden die Menschen mit den etablierten Parteien sind, die außer leeren Durchhalteparolen keine praktikablen Lösungen für die Probleme anbieten, die sie mit ihrer eigenen Politik verursacht haben. Unfassbar ist dennoch, wie viele diesen Parteien, die keinen Pfifferling auf den Willen des Volkes geben, weiterhin Ihre Stimme geben. 

Die AfD ist nun in 10 von 16 Bundesländern im Parlament vertreten!!!

Wir sagen hiermit allen unseren Wählern und Unterstützern HERZLICHEN DANK für ihr Vertrauen. Wir werden euch nicht enttäuschen!

Jetzt werden die Ärmel hochgekrempelt. Es gibt viel zu tun. Nicht nur in Berlin. Wir werden es angehen: Unbequem, echt und mutig.

Es wird höchste Zeit für Veränderungen! Zeit für #AfD.
Unterstützen Sie uns durch Ihre Mitgliedschaft oder eine Spende.",2016-09-19T07:10:12+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1235700773126926/?type=3,NA,864,1342,435,74,31,25,49
540404695989874_1236031159760554,3050,5.40405E+14,AfD,"Nach 14,2 % Wahlerfolg:
Die AfD regiert mit in Berlin!

Die AfD zieht mit 14,2 Prozent ins Berliner Abgeordnetenhaus ein und konnte dabei fünf Direktmandate erringen. Die AfD wird künftig mit 25 Abgeordneten im Berliner Rathaus vertreten sein. Außerdem stellt die AfD in sieben Berliner Bezirken einen Stadtrat. Damit hat die AfD das Ziel erreicht, die Berliner Politik künftig aktiv mitgestalten zu können.

Mit dem zehnten Erfolg bei einer Landtagswahl bestätigt die AfD eindrucksvoll ihre Bedeutung als treibende Kraft in der deutschen Politik. „Die Wahlanalyse zeigt, dass die AfD das größte demokratische Projekt der letzten Jahrzehnte ist“, sagte der Berliner AfD-Vorsitzende und Spitzenkandidat Georg Pazderski auf der Bundespressekonferenz und ergänzte „Wir haben es wieder einmal geschafft, 11 Prozent der Nichtwähler an die Urne zu bringen und die Wahlbeteiligung deutlich erhöht.“

Es wird höchste Zeit für Veränderungen! Zeit für #AfD.

Unterstützen Sie uns durch Ihre Mitgliedschaft oder eine Spende.

https://www.facebook.com/N24/videos/10153737193647554/?__mref=message_bubble",2016-09-19T16:35:34+0000,video,https://www.facebook.com/N24/videos/10153737193647554/,AfD shared N24's live video.,347,0,155,4,18,6,10
540404695989874_1236709236359413,6527,5.40405E+14,AfD,"Das muss man sich auf der Zunge zergehen lassen. Am 19. September 2016 kommt Bundeskanzlerin Angela Merkel zu einer sensationellen Einsicht: ""Wenn ich könnte, würde ich die Zeit um viele, viele Jahre zurückdrehen, um mich mit der ganzen Bundesregierung und allen Verantwortungsträgern besser vorbereiten zu können auf die Situation, die uns dann im Spätsommer 2015 eher unvorbereitet traf"". In der Vergangenheit seien (von ihr) viele Fehler gemacht worden. Auch sie selbst habe sich zu lange auf das Dublin-Verfahren verlassen.

Dieser Satz ist die Bankrotterklärung für die komplett verfehlte Politik der letzten 12 Monate und spiegelt die Ratlosigkeit der Merkel-Regierung wider.

Eigentlich sollte man von dieser gescheiterten Kanzlerin erwarten, dass sie nun die richtigen Entscheidungen trifft, um das von ihr angerichtete Chaos irgendwie in geordnete Bahnen zu lenken. Sie kann dabei gerne auf die Vorschläge der AfD zurückgreifen, die bereits vor einem Jahr gemacht wurden. Oder man könnte erwarten, was längst überfällig ist: dass Angela Merkel endlich die Reissleine zieht und zurücktritt.

Aber weit gefehlt. Es kommt noch schlimmer! Denn trotz des Eingeständnisses ihrer Unfähigkeit soll alles so bleiben wie bisher! Angela Merkel will weitermachen wie gehabt und appelliert an alle: ""Wir müssen uns selbst übertreffen."" Das ist nichts anderes als das sattsam bekannte ""Wir schaffen das"" und mutet an wie blanker Hohn: Der Zug fährt weiter in die falsche Richtung und die deutschen Bürger sollen die Probleme schultern.

Es wird höchste Zeit für Veränderungen! Zeit für #AfD.

https://www.welt.de/politik/deutschland/article158248079/Wenn-ich-koennte-wuerde-ich-die-Zeit-zurueckspulen.html",2016-09-20T13:54:58+0000,photo,https://www.facebook.com/alternativefuerde/photos/a.542889462408064.1073741828.540404695989874/1236709236359413/?type=3,NA,956,2146,43,747,23,29,414
540404695989874_1236921066338230,1784,5.40405E+14,AfD,NA,2016-09-20T18:12:05+0000,photo,https://www.facebook.com/Dr.Frauke.Petry/photos/a.782724038446912.1073741828.782456275140355/1219537101432268/?type=3,AfD shared Dr. Frauke Petry's photo.,241,0,77,27,4,1,4
